STA,Lat,Long,Segment
45490,-6.184233869,106.4032643,Balaraja Barat - Cikande
45495,-6.184221739,106.4032208,Balaraja Barat - Cikande
45500,-6.1842097,106.4031773,Balaraja Barat - Cikande
45505,-6.184198022,106.4031336,Balaraja Barat - Cikande
45510,-6.184186336,106.40309,Balaraja Barat - Cikande
45515,-6.18417492,106.4030463,Balaraja Barat - Cikande
45520,-6.184163605,106.4030025,Balaraja Barat - Cikande
45525,-6.184152371,106.4029588,Balaraja Barat - Cikande
45530,-6.184141417,106.4029149,Balaraja Barat - Cikande
45535,-6.184130472,106.4028711,Balaraja Barat - Cikande
45540,-6.184119727,106.4028272,Balaraja Barat - Cikande
45545,-6.184109072,106.4027833,Balaraja Barat - Cikande
45550,-6.184098517,106.4027393,Balaraja Barat - Cikande
45555,-6.184088296,106.4026953,Balaraja Barat - Cikande
45560,-6.184078066,106.4026513,Balaraja Barat - Cikande
45565,-6.18406809,106.4026073,Balaraja Barat - Cikande
45570,-6.184058213,106.4025632,Balaraja Barat - Cikande
45575,-6.184048409,106.4025191,Balaraja Barat - Cikande
45580,-6.184038876,106.4024749,Balaraja Barat - Cikande
45585,-6.184029343,106.4024307,Balaraja Barat - Cikande
45590,-6.184020072,106.4023865,Balaraja Barat - Cikande
45595,-6.184010883,106.4023423,Balaraja Barat - Cikande
45600,-6.184001766,106.402298,Balaraja Barat - Cikande
45605,-6.183992849,106.4022537,Balaraja Barat - Cikande
45610,-6.18398394,106.4022094,Balaraja Barat - Cikande
45615,-6.18397505,106.4021651,Balaraja Barat - Cikande
45620,-6.183966168,106.4021208,Balaraja Barat - Cikande
45625,-6.183957314,106.4020765,Balaraja Barat - Cikande
45630,-6.183948523,106.4020322,Balaraja Barat - Cikande
45635,-6.183939723,106.4019879,Balaraja Barat - Cikande
45640,-6.183931167,106.4019435,Balaraja Barat - Cikande
45645,-6.183922693,106.4018991,Balaraja Barat - Cikande
45650,-6.183914309,106.4018547,Balaraja Barat - Cikande
45655,-6.183906169,106.4018103,Balaraja Barat - Cikande
45660,-6.183898021,106.4017659,Balaraja Barat - Cikande
45665,-6.183890008,106.4017214,Balaraja Barat - Cikande
45670,-6.183882022,106.4016769,Balaraja Barat - Cikande
45675,-6.1838741,106.4016324,Balaraja Barat - Cikande
45680,-6.18386634,106.4015879,Balaraja Barat - Cikande
45685,-6.183858581,106.4015434,Balaraja Barat - Cikande
45690,-6.183851029,106.4014989,Balaraja Barat - Cikande
45695,-6.183843532,106.4014543,Balaraja Barat - Cikande
45700,-6.18383608,106.4014097,Balaraja Barat - Cikande
45705,-6.183828773,106.4013652,Balaraja Barat - Cikande
45710,-6.183821456,106.4013206,Balaraja Barat - Cikande
45715,-6.183814294,106.401276,Balaraja Barat - Cikande
45720,-6.183807177,106.4012313,Balaraja Barat - Cikande
45725,-6.183800087,106.4011867,Balaraja Barat - Cikande
45730,-6.18379306,106.4011421,Balaraja Barat - Cikande
45735,-6.183786033,106.4010975,Balaraja Barat - Cikande
45740,-6.183779043,106.4010528,Balaraja Barat - Cikande
45745,-6.18377207,106.4010082,Balaraja Barat - Cikande
45750,-6.183765143,106.4009635,Balaraja Barat - Cikande
45755,-6.183758333,106.4009189,Balaraja Barat - Cikande
45760,-6.183751524,106.4008742,Balaraja Barat - Cikande
45765,-6.183744633,106.4008295,Balaraja Barat - Cikande
45770,-6.183737732,106.4007849,Balaraja Barat - Cikande
45775,-6.183730887,106.4007402,Balaraja Barat - Cikande
45780,-6.183724195,106.4006955,Balaraja Barat - Cikande
45785,-6.183717512,106.4006509,Balaraja Barat - Cikande
45790,-6.183710829,106.4006062,Balaraja Barat - Cikande
45795,-6.183704146,106.4005615,Balaraja Barat - Cikande
45800,-6.18369749,106.4005168,Balaraja Barat - Cikande
45805,-6.183690897,106.4004721,Balaraja Barat - Cikande
45810,-6.183684314,106.4004274,Balaraja Barat - Cikande
45815,-6.183677839,106.4003827,Balaraja Barat - Cikande
45820,-6.183671391,106.400338,Balaraja Barat - Cikande
45825,-6.183664979,106.4002932,Balaraja Barat - Cikande
45830,-6.183658658,106.4002485,Balaraja Barat - Cikande
45835,-6.183652337,106.4002038,Balaraja Barat - Cikande
45840,-6.183645943,106.400159,Balaraja Barat - Cikande
45845,-6.183639541,106.4001143,Balaraja Barat - Cikande
45850,-6.183633129,106.4000696,Balaraja Barat - Cikande
45855,-6.18362669,106.4000249,Balaraja Barat - Cikande
45860,-6.183620252,106.3999801,Balaraja Barat - Cikande
45865,-6.183613858,106.3999354,Balaraja Barat - Cikande
45870,-6.183607483,106.3998907,Balaraja Barat - Cikande
45875,-6.183601089,106.399846,Balaraja Barat - Cikande
45880,-6.183594632,106.3998012,Balaraja Barat - Cikande
45885,-6.183588175,106.3997565,Balaraja Barat - Cikande
45890,-6.183581682,106.3997118,Balaraja Barat - Cikande
45895,-6.18357518,106.3996671,Balaraja Barat - Cikande
45900,-6.183568651,106.3996224,Balaraja Barat - Cikande
45905,-6.183562085,106.3995777,Balaraja Barat - Cikande
45910,-6.183555511,106.399533,Balaraja Barat - Cikande
45915,-6.183548864,106.3994883,Balaraja Barat - Cikande
45920,-6.183542181,106.3994436,Balaraja Barat - Cikande
45925,-6.183535498,106.3993989,Balaraja Barat - Cikande
45930,-6.183528769,106.3993542,Balaraja Barat - Cikande
45935,-6.183522032,106.3993096,Balaraja Barat - Cikande
45940,-6.18351524,106.3992649,Balaraja Barat - Cikande
45945,-6.183508421,106.3992202,Balaraja Barat - Cikande
45950,-6.183501548,106.3991756,Balaraja Barat - Cikande
45955,-6.183494575,106.3991309,Balaraja Barat - Cikande
45960,-6.183487594,106.3990863,Balaraja Barat - Cikande
45965,-6.183480522,106.3990417,Balaraja Barat - Cikande
45970,-6.183473422,106.398997,Balaraja Barat - Cikande
45975,-6.183466287,106.3989524,Balaraja Barat - Cikande
45980,-6.183459061,106.3989078,Balaraja Barat - Cikande
45985,-6.183451835,106.3988632,Balaraja Barat - Cikande
45990,-6.183444374,106.3988187,Balaraja Barat - Cikande
45995,-6.18343684,106.3987741,Balaraja Barat - Cikande
46000,-6.18342927,106.3987296,Balaraja Barat - Cikande
46005,-6.183421601,106.398685,Balaraja Barat - Cikande
46010,-6.183413931,106.3986405,Balaraja Barat - Cikande
46015,-6.183406099,106.398596,Balaraja Barat - Cikande
46020,-6.183398213,106.3985515,Balaraja Barat - Cikande
46025,-6.183390263,106.3985071,Balaraja Barat - Cikande
46030,-6.183382132,106.3984626,Balaraja Barat - Cikande
46035,-6.183373992,106.3984182,Balaraja Barat - Cikande
46040,-6.183365798,106.3983737,Balaraja Barat - Cikande
46045,-6.183357586,106.3983293,Balaraja Barat - Cikande
46050,-6.183349283,106.3982849,Balaraja Barat - Cikande
46055,-6.183340691,106.3982405,Balaraja Barat - Cikande
46060,-6.183332098,106.3981962,Balaraja Barat - Cikande
46065,-6.183323416,106.3981518,Balaraja Barat - Cikande
46070,-6.183314706,106.3981075,Balaraja Barat - Cikande
46075,-6.18330596,106.3980632,Balaraja Barat - Cikande
46080,-6.183297105,106.3980189,Balaraja Barat - Cikande
46085,-6.183288241,106.3979746,Balaraja Barat - Cikande
46090,-6.183279178,106.3979303,Balaraja Barat - Cikande
46095,-6.183270052,106.397886,Balaraja Barat - Cikande
46100,-6.183260854,106.3978418,Balaraja Barat - Cikande
46105,-6.183251429,106.3977976,Balaraja Barat - Cikande
46110,-6.183241995,106.3977534,Balaraja Barat - Cikande
46115,-6.183232281,106.3977093,Balaraja Barat - Cikande
46120,-6.183222476,106.3976652,Balaraja Barat - Cikande
46125,-6.18321258,106.3976211,Balaraja Barat - Cikande
46130,-6.183202405,106.3975771,Balaraja Barat - Cikande
46135,-6.183192238,106.3975331,Balaraja Barat - Cikande
46140,-6.183181845,106.3974891,Balaraja Barat - Cikande
46145,-6.183171361,106.3974451,Balaraja Barat - Cikande
46150,-6.183160823,106.3974012,Balaraja Barat - Cikande
46155,-6.18315005,106.3973573,Balaraja Barat - Cikande
46160,-6.183139277,106.3973134,Balaraja Barat - Cikande
46165,-6.183128269,106.3972696,Balaraja Barat - Cikande
46170,-6.183117161,106.3972258,Balaraja Barat - Cikande
46175,-6.183105989,106.397182,Balaraja Barat - Cikande
46180,-6.18309461,106.3971383,Balaraja Barat - Cikande
46185,-6.18308323,106.3970946,Balaraja Barat - Cikande
46190,-6.183071589,106.3970509,Balaraja Barat - Cikande
46195,-6.183059829,106.3970073,Balaraja Barat - Cikande
46200,-6.183048015,106.3969637,Balaraja Barat - Cikande
46205,-6.183036011,106.3969201,Balaraja Barat - Cikande
46210,-6.183023998,106.3968766,Balaraja Barat - Cikande
46215,-6.183011659,106.3968331,Balaraja Barat - Cikande
46220,-6.182999176,106.3967897,Balaraja Barat - Cikande
46225,-6.182986583,106.3967463,Balaraja Barat - Cikande
46230,-6.182973566,106.396703,Balaraja Barat - Cikande
46235,-6.182960548,106.3966597,Balaraja Barat - Cikande
46240,-6.182947132,106.3966166,Balaraja Barat - Cikande
46245,-6.182933526,106.3965735,Balaraja Barat - Cikande
46250,-6.182919893,106.3965304,Balaraja Barat - Cikande
46255,-6.182906097,106.3964874,Balaraja Barat - Cikande
46260,-6.18289231,106.3964444,Balaraja Barat - Cikande
46265,-6.182878288,106.3964014,Balaraja Barat - Cikande
46270,-6.182864148,106.3963585,Balaraja Barat - Cikande
46275,-6.182849981,106.3963156,Balaraja Barat - Cikande
46280,-6.182835723,106.3962727,Balaraja Barat - Cikande
46285,-6.182821457,106.3962298,Balaraja Barat - Cikande
46290,-6.182806882,106.3961871,Balaraja Barat - Cikande
46295,-6.182792145,106.3961444,Balaraja Barat - Cikande
46300,-6.182777353,106.3961017,Balaraja Barat - Cikande
46305,-6.182762235,106.3960591,Balaraja Barat - Cikande
46310,-6.182747118,106.3960165,Balaraja Barat - Cikande
46315,-6.182731701,106.395974,Balaraja Barat - Cikande
46320,-6.182716104,106.3959316,Balaraja Barat - Cikande
46325,-6.182700461,106.3958892,Balaraja Barat - Cikande
46330,-6.182684457,106.395847,Balaraja Barat - Cikande
46335,-6.182668452,106.3958047,Balaraja Barat - Cikande
46340,-6.182652094,106.3957626,Balaraja Barat - Cikande
46345,-6.182635519,106.3957206,Balaraja Barat - Cikande
46350,-6.182618962,106.3956785,Balaraja Barat - Cikande
46355,-6.182602487,106.3956364,Balaraja Barat - Cikande
46360,-6.182586002,106.3955944,Balaraja Barat - Cikande
46365,-6.18256949,106.3955523,Balaraja Barat - Cikande
46370,-6.18255296,106.3955103,Balaraja Barat - Cikande
46375,-6.182536367,106.3954682,Balaraja Barat - Cikande
46380,-6.182519358,106.3954264,Balaraja Barat - Cikande
46385,-6.182502339,106.3953845,Balaraja Barat - Cikande
46390,-6.182484958,106.3953428,Balaraja Barat - Cikande
46395,-6.18246736,106.3953012,Balaraja Barat - Cikande
46400,-6.182449734,106.3952596,Balaraja Barat - Cikande
46405,-6.182431847,106.3952181,Balaraja Barat - Cikande
46410,-6.182413968,106.3951766,Balaraja Barat - Cikande
46415,-6.182395962,106.3951351,Balaraja Barat - Cikande
46420,-6.182377866,106.3950937,Balaraja Barat - Cikande
46425,-6.182359716,106.3950523,Balaraja Barat - Cikande
46430,-6.182341004,106.3950112,Balaraja Barat - Cikande
46435,-6.182322292,106.3949701,Balaraja Barat - Cikande
46440,-6.182303245,106.3949291,Balaraja Barat - Cikande
46445,-6.182283954,106.3948882,Balaraja Barat - Cikande
46450,-6.182264653,106.3948474,Balaraja Barat - Cikande
46455,-6.18224529,106.3948065,Balaraja Barat - Cikande
46460,-6.182225926,106.3947657,Balaraja Barat - Cikande
46465,-6.182206625,106.3947249,Balaraja Barat - Cikande
46470,-6.182187361,106.394684,Balaraja Barat - Cikande
46475,-6.182168061,106.3946431,Balaraja Barat - Cikande
46480,-6.182148181,106.3946025,Balaraja Barat - Cikande
46485,-6.182128301,106.394562,Balaraja Barat - Cikande
46490,-6.182108095,106.3945215,Balaraja Barat - Cikande
46495,-6.182087617,106.3944813,Balaraja Barat - Cikande
46500,-6.182067131,106.394441,Balaraja Barat - Cikande
46505,-6.182046481,106.3944008,Balaraja Barat - Cikande
46510,-6.182025841,106.3943606,Balaraja Barat - Cikande
46515,-6.182005028,106.3943205,Balaraja Barat - Cikande
46520,-6.18198407,106.3942804,Balaraja Barat - Cikande
46525,-6.181963104,106.3942404,Balaraja Barat - Cikande
46530,-6.181941729,106.3942006,Balaraja Barat - Cikande
46535,-6.181920355,106.3941608,Balaraja Barat - Cikande
46540,-6.181898782,106.3941211,Balaraja Barat - Cikande
46545,-6.181877027,106.3940815,Balaraja Barat - Cikande
46550,-6.181855273,106.3940419,Balaraja Barat - Cikande
46555,-6.181833256,106.3940024,Balaraja Barat - Cikande
46560,-6.181811247,106.3939629,Balaraja Barat - Cikande
46565,-6.181789076,106.3939235,Balaraja Barat - Cikande
46570,-6.181766751,106.3938843,Balaraja Barat - Cikande
46575,-6.181744426,106.393845,Balaraja Barat - Cikande
46580,-6.181721947,106.3938058,Balaraja Barat - Cikande
46585,-6.181699468,106.3937666,Balaraja Barat - Cikande
46590,-6.181676816,106.3937275,Balaraja Barat - Cikande
46595,-6.181653993,106.3936884,Balaraja Barat - Cikande
46600,-6.18163117,106.3936494,Balaraja Barat - Cikande
46605,-6.181608138,106.3936106,Balaraja Barat - Cikande
46610,-6.181585106,106.3935717,Balaraja Barat - Cikande
46615,-6.181561921,106.3935329,Balaraja Barat - Cikande
46620,-6.181538563,106.3934942,Balaraja Barat - Cikande
46625,-6.181515214,106.3934555,Balaraja Barat - Cikande
46630,-6.181491639,106.393417,Balaraja Barat - Cikande
46635,-6.181468055,106.3933784,Balaraja Barat - Cikande
46640,-6.18144438,106.3933399,Balaraja Barat - Cikande
46645,-6.181420597,106.3933015,Balaraja Barat - Cikande
46650,-6.181396822,106.3932631,Balaraja Barat - Cikande
46655,-6.181372649,106.3932249,Balaraja Barat - Cikande
46660,-6.181348467,106.3931867,Balaraja Barat - Cikande
46665,-6.181324203,106.3931486,Balaraja Barat - Cikande
46670,-6.18129984,106.3931105,Balaraja Barat - Cikande
46675,-6.181275486,106.3930724,Balaraja Barat - Cikande
46680,-6.181251068,106.3930344,Balaraja Barat - Cikande
46685,-6.18122666,106.3929964,Balaraja Barat - Cikande
46690,-6.181202179,106.3929584,Balaraja Barat - Cikande
46695,-6.181177634,106.3929204,Balaraja Barat - Cikande
46700,-6.181153081,106.3928825,Balaraja Barat - Cikande
46705,-6.181128346,106.3928447,Balaraja Barat - Cikande
46710,-6.181103602,106.3928069,Balaraja Barat - Cikande
46715,-6.181078777,106.3927691,Balaraja Barat - Cikande
46720,-6.181053861,106.3927314,Balaraja Barat - Cikande
46725,-6.181028945,106.3926937,Balaraja Barat - Cikande
46730,-6.181003748,106.3926562,Balaraja Barat - Cikande
46735,-6.180978533,106.3926187,Balaraja Barat - Cikande
46740,-6.180953328,106.3925812,Balaraja Barat - Cikande
46745,-6.180928113,106.3925437,Balaraja Barat - Cikande
46750,-6.180902898,106.3925062,Balaraja Barat - Cikande
46755,-6.180877502,106.3924688,Balaraja Barat - Cikande
46760,-6.180852097,106.3924314,Balaraja Barat - Cikande
46765,-6.180826655,106.392394,Balaraja Barat - Cikande
46770,-6.180801187,106.3923567,Balaraja Barat - Cikande
46775,-6.180775709,106.3923194,Balaraja Barat - Cikande
46780,-6.18075015,106.3922821,Balaraja Barat - Cikande
46785,-6.180724591,106.3922448,Balaraja Barat - Cikande
46790,-6.180699031,106.3922076,Balaraja Barat - Cikande
46795,-6.180673472,106.3921703,Balaraja Barat - Cikande
46800,-6.180647913,106.392133,Balaraja Barat - Cikande
46805,-6.180622308,106.3920958,Balaraja Barat - Cikande
46810,-6.180596704,106.3920585,Balaraja Barat - Cikande
46815,-6.180571063,106.3920213,Balaraja Barat - Cikande
46820,-6.180545359,106.3919842,Balaraja Barat - Cikande
46825,-6.180519655,106.391947,Balaraja Barat - Cikande
46830,-6.180493996,106.3919098,Balaraja Barat - Cikande
46835,-6.180468337,106.3918726,Balaraja Barat - Cikande
46840,-6.18044266,106.3918354,Balaraja Barat - Cikande
46845,-6.180416965,106.3917982,Balaraja Barat - Cikande
46850,-6.180391261,106.391761,Balaraja Barat - Cikande
46855,-6.180365529,106.3917239,Balaraja Barat - Cikande
46860,-6.180339798,106.3916867,Balaraja Barat - Cikande
46865,-6.180314049,106.3916496,Balaraja Barat - Cikande
46870,-6.180288281,106.3916125,Balaraja Barat - Cikande
46875,-6.180262513,106.3915753,Balaraja Barat - Cikande
46880,-6.180236719,106.3915382,Balaraja Barat - Cikande
46885,-6.180210924,106.3915011,Balaraja Barat - Cikande
46890,-6.180185165,106.391464,Balaraja Barat - Cikande
46895,-6.180159443,106.3914268,Balaraja Barat - Cikande
46900,-6.18013373,106.3913897,Balaraja Barat - Cikande
46905,-6.180108053,106.3913525,Balaraja Barat - Cikande
46910,-6.180082375,106.3913153,Balaraja Barat - Cikande
46915,-6.180056735,106.3912781,Balaraja Barat - Cikande
46920,-6.180031139,106.3912408,Balaraja Barat - Cikande
46925,-6.180005544,106.3912036,Balaraja Barat - Cikande
46930,-6.17998003,106.3911663,Balaraja Barat - Cikande
46935,-6.179954534,106.391129,Balaraja Barat - Cikande
46940,-6.179929047,106.3910916,Balaraja Barat - Cikande
46945,-6.179903587,106.3910543,Balaraja Barat - Cikande
46950,-6.179878128,106.391017,Balaraja Barat - Cikande
46955,-6.179852659,106.3909796,Balaraja Barat - Cikande
46960,-6.17982719,106.3909423,Balaraja Barat - Cikande
46965,-6.179801758,106.3909049,Balaraja Barat - Cikande
46970,-6.179776389,106.3908675,Balaraja Barat - Cikande
46975,-6.179751011,106.3908301,Balaraja Barat - Cikande
46980,-6.17972566,106.3907927,Balaraja Barat - Cikande
46985,-6.1797003,106.3907553,Balaraja Barat - Cikande
46990,-6.179675021,106.3907179,Balaraja Barat - Cikande
46995,-6.179649833,106.3906803,Balaraja Barat - Cikande
47000,-6.179624645,106.3906428,Balaraja Barat - Cikande
47005,-6.17959963,106.3906052,Balaraja Barat - Cikande
47010,-6.179574605,106.3905675,Balaraja Barat - Cikande
47015,-6.179549662,106.3905299,Balaraja Barat - Cikande
47020,-6.1795248,106.3904921,Balaraja Barat - Cikande
47025,-6.179499938,106.3904544,Balaraja Barat - Cikande
47030,-6.179475158,106.3904166,Balaraja Barat - Cikande
47035,-6.179450387,106.3903788,Balaraja Barat - Cikande
47040,-6.179425679,106.390341,Balaraja Barat - Cikande
47045,-6.179401053,106.3903031,Balaraja Barat - Cikande
47050,-6.179376426,106.3902652,Balaraja Barat - Cikande
47055,-6.179351809,106.3902273,Balaraja Barat - Cikande
47060,-6.179327192,106.3901894,Balaraja Barat - Cikande
47065,-6.179302665,106.3901514,Balaraja Barat - Cikande
47070,-6.17927822,106.3901134,Balaraja Barat - Cikande
47075,-6.179253775,106.3900754,Balaraja Barat - Cikande
47080,-6.179229557,106.3900372,Balaraja Barat - Cikande
47085,-6.179205338,106.3899991,Balaraja Barat - Cikande
47090,-6.179181201,106.3899609,Balaraja Barat - Cikande
47095,-6.179157136,106.3899226,Balaraja Barat - Cikande
47100,-6.179133072,106.3898844,Balaraja Barat - Cikande
47105,-6.179109406,106.3898459,Balaraja Barat - Cikande
47110,-6.179085749,106.3898074,Balaraja Barat - Cikande
